1,زیرتربیت,زيرتربیت,NOUN,NNC,,O,
28,بھی,بھی,PART,RP,,O,
29,مزید,مزید,ADJ,JJ,,O,
30,خرابی,خرابی,NOUN,NN,,O,
31,پیدا,پیدا,ADJ,JJ,,O,
32,ہو,ہو,VERB,VM,,O,
33,رہی,رہ,AUX,VAUX,,O,
34,ہے,ہے,AUX,VAUX,,O,
1,ایک,ایک,NUM,QC,,NEN,B
2,اندازے,اندازہ,NOUN,NN,,O,
3,کے,کے,ADP,PSP,,O,
4,مطابق,مطابق,ADP,PSP,,O,
5,پاکستان,پاکستان,PROPN,NNP,,NEL,B
6,میں,میں,ADP,PSP,,O,
7,12,12,NUM,QCC,,NEM,B
8,لاکھ,لاکھ,NUM,QC,,NEM,I
9,ہیکٹر,ہیکٹر,NOUN,NN,,NEM,I
10,موجود,موجود,ADJ,JJ,,O,
11,ہے,ہے,AUX,VM,,O,
12,جہاں,جہاں,PRON,PRP,,O,
13,آندھی,آندھا,PROPN,NNP,,O,
14,اور,اور,CCONJ,CC,,O,
15,پانی,پانی,NOUN,NN,,O,
16,کے,کا,ADP,PSP,,O,
17,بہاؤ,بہاؤ,NOUN,NN,,O,
18,سے,سے,ADP,PSP,,O,
19,تقریبا,تقریباً,PART,RP,,O,
20,75,75,NUM,QC,,NEN,B
21,فیصد,فیصد,NOUN,NN,,O,
22,رقبہ,رقبہ,NOUN,NN,,O,
23,متاثر,متاثر,ADJ,JJ,,O,
24,ہوا,ہو,VERB,VM,,O,
25,ہے,ہے,AUX,VAUX,,O,
1,ایک,ایک,NUM,QC,,NEN,B
2,اندازے,اندازہ,NOUN,NN,,O,
3,کے,کے,ADP,PSP,,O,
4,مطابق,مطابق,ADP,PSP,,O,
5,ہر,ہر,ADJ,JJ,,O,
6,سال,سال,NOUN,NN,,O,
7,تربیلا,تربیلا,PROPN,NNP,,NEL,B
8,میں,میں,ADP,PSP,,O,
9,کروڑوں,کروڑ,NUM,QC,,NEM,B
10,ٹن,ٹن,NOUN,NN,,NEM,I
11,اور,اور,CCONJ,CC,,O,
12,منگلا,منگلا,NOUN,NN,,NEL,B
13,میں,میں,ADP,PSP,,O,
14,بھی,بھی,PART,RP,,O,
15,کروڑوں,کروڑ,NUM,QC,,NEM,B
16,ٹن,ٹن,NOUN,NN,,NEM,I
17,مٹی,مٹی,NOUN,NN,,O,
18,جمع,جمع,NOUN,NN,,O,
19,ہو,ہو,VERB,VM,,O,
20,رہی,رہ,AUX,VAUX,,O,
21,ہے,ہے,AUX,VAUX,,O,
1,صوبہ,صوبہ,NOUN,NNC,,NEL,B
2,سرحد,سرحد,NOUN,NN,,NEL,I
3,میں,میں,ADP,PSP,,O,
4,پانی,پانی,NOUN,NN,,O,
5,کے,کا,ADP,PSP,,O,
6,بہاؤ,بہاؤ,NOUN,NN,,O,
7,سے,سے,ADP,PSP,,O,
8,ہر,ہر,ADJ,JJ,,O,
9,سال,سال,NOUN,NN,,O,
10,2,2,NUM,QC,,NEM,B
11,سے,سے,ADP,PSP,,NEM,I
12,5,5,NUM,QC,,NEM,I
13,فی,فی,ADJ,JJ,,NEM,I
14,ہیکٹر,ہیکٹر,NOUN,NN,,NEM,I
15,زرخیز,زرخیز,ADJ,JJ,,O,
16,مٹی,مٹی,NOUN,NN,,O,
17,کا,کا,ADP,PSP,,O,
18,نقصان,نقصان,NOUN,NN,,O,
19,ہو,ہو,VERB,VM,,O,
20,رہا,رہ,AUX,VAUX,,O,
21,ہے,ہے,AUX,VAUX,,O,
1,سندھ,سندھ,PROPN,NNP,,NEL,B
2,اور,اور,CCONJ,CC,,O,
3,پنجاب,پنجاب,PROPN,NNP,,NEL,B
4,میں,میں,ADP,PSP,,O,
5,یہ,یہ,DET,DEM,,O,
6,نقصان,نقصان,NOUN,NN,,O,
7,زیادہ,زیادہ,ADJ,JJ,,O,
8,ہے,ہے,AUX,VM,,O,
1,دریائے,دریائے,PROPN,NNPC,,NEL,B
2,سندھ,سندھ,PROPN,NNP,,NEL,I
3,کے,کا,ADP,PSP,,O,
4,بیسن,بيسن,NOUN,NN,,O,
5,میں,میں,ADP,PSP,,O,
6,ہر,ہر,ADJ,JJ,,O,
7,سال,سال,NOUN,NN,,O,
8,3,3,NUM,QC,,NEM,B
9,سے,سے,ADP,PSP,,NEM,I
10,831,831,NUM,QC,,NEM,I
11,کروڑ,کروڑ,NUM,QC,,NEM,I
12,ٹن,ٹن,NOUN,NN,,NEM,I
13,مٹی,مٹی,NOUN,NN,,O,
14,جمع,جمع,NOUN,NN,,O,
15,ہوتی,ہو,VERB,VM,,O,
16,ہے,ہے,AUX,VAUX,,O,
1,1990ء,1990ء,PROPN,NNP,,NETI,B
2,کے,کا,ADP,PSP,,O,
3,اعداد,عدد,NOUN,NN,,O,
4,و,و,CCONJ,CC,,O,
5,شمار,شمار,NOUN,NN,,O,
6,کے,کے,ADP,PSP,,O,
7,مطابق,مطابق,ADP,PSP,,O,
8,دریائے,دریائے,PROPN,NNPC,,NEL,B
9,سندھ,سندھ,PROPN,NNP,,NEL,I
10,میں,میں,ADP,PSP,,O,
11,مٹی,مٹی,NOUN,NN,,O,
12,کی,کا,ADP,PSP,,O,
13,مقدار,مقدار,NOUN,NN,,O,
14,دنیا,دنیا,NOUN,NN,,O,
15,میں,میں,ADP,PSP,,O,
16,پانچویں,پانچویں,NUM,QC,,O,
17,نمبر,نمبر,NOUN,NN,,O,
18,پر,پر,ADP,PSP,,O,
19,تھی,تھا,AUX,VM,,O,
1,60,60,NUM,QC,,NEM,B
2,لاکھ,لاکھ,NUM,QC,,NEM,I
3,ہیکٹر,ہیکٹر,NOUN,NN,,NEM,I
4,پر,پر,ADP,PSP,,O,
5,محیط,محيط,NOUN,NN,,O,
6,اس,یہ,PRON,PRP,,O,
7,کے,کا,ADP,PSP,,O,
8,بیسن,بيسن,NOUN,NN,,O,
9,میں,میں,ADP,PSP,,O,
10,449,449,NUM,QC,,NEM,B
11,ٹن,ٹن,NOUN,NN,,NEM,I
12,فی,فی,ADJ,JJ,,NEM,I
13,ہیکٹر,ہیکٹر,NOUN,NN,,NEM,I
14,تھی,تھا,AUX,VM,,O,
1,دریائے,دریائے,PROPN,NNPC,,NEL,B
2,سندھ,سندھ,PROPN,NNP,,NEL,I
3,کا,کا,ADP,PSP,,O,
4,نظام,نظام,NOUN,NN,,O,
5,اپنے,اپنا,PRON,PRP,,O,
6,ساتھ,ساتھ,ADP,NST,,O,
7,50,50,NUM,QCC,,NEM,B
8,کروڑ,کروڑ,NUM,QC,,NEM,I
9,ٹن,ٹن,NOUN,NN,,NEM,I
10,سلٹ,سلٹ,NOUN,NN,,O,
11,ہر,ہر,ADJ,JJ,,O,
12,سال,سال,NOUN,NN,,O,
13,لاتا,لا,VERB,VM,,O,
14,ہے,ہے,AUX,VAUX,,O,
1,تربیلا,تربیلا,NOUN,NN,,NEL,B
2,اور,اور,CCONJ,CC,,O,
3,منگلا,منگلا,NOUN,NN,,NEL,B
4,میں,میں,ADP,PSP,,O,
5,جمع,جمع,NOUN,NN,,O,
6,ہونے,ہو,VERB,VM,,O,
7,والی,ہو,ADP,PSP,,O,
8,سلٹ,سلٹ,NOUN,NN,,O,
9,کا,کا,ADP,PSP,,O,
10,ذکر,ذکر,NOUN,NN,,O,
11,اوپر,پر,ADV,NST,,O,
12,آ,آ,VERB,VM,,O,
13,ہی,ہی,PART,RP,,O,
14,چکا,چک,AUX,VAUX,,O,
15,ہے,ہے,AUX,VAUX,,O,
1,2000ء,2000ء,PROPN,NNP,,NETI,B
2,میں,میں,ADP,PSP,,O,
3,تربیلا,تربیلا,PROPN,NNPC,,NEL,B
4,منگلا,منگلا,PROPN,NNP,,NEL,B
5,اور,اور,CCONJ,CC,,O,
6,چشمہ,چشمہ,NOUN,NN,,NEL,B
7,کے,کا,ADP,PSP,,O,
8,ذخائر,ذخئرہ,NOUN,NN,,O,
9,کی,کا,ADP,PSP,,O,
10,صلاحیت,صلاحیت,NOUN,NN,,O,
11,میں,میں,ADP,PSP,,O,
12,تقریبا,تقریباً,ADV,RB,,O,
13,20,20,NUM,QC,,NEN,B
14,فیصد,فیصد,NOUN,NN,,O,
15,تک,تک,ADP,PSP,,O,
16,کمی,کمی,NOUN,NN,,O,
17,آ,آ,VERB,VM,,O,
18,چکی,چک,AUX,VAUX,,O,
19,تھی,تھا,AUX,VAUX,,O,
1,2030,2030,NUM,QC,,NETI,B
2,تک,تک,ADP,PSP,,O,
3,یہ,یہ,PRON,PRP,,O,
4,33,33,NUM,QC,,NEN,B
5,فیصد,فیصد,NOUN,NN,,O,
6,تک,تک,ADP,PSP,,O,
7,پہنچ,پہنچ,VERB,VM,,O,
8,جائے,جا,AUX,VAUX,,O,
9,گی,گا,AUX,VAUX,,O,
1,تربیلا,تربیلا,PROPN,NNPC,,NEL,B
2,ڈیم,ڈیم,PROPN,NNP,,NEL,I
3,کے,کا,ADP,PSP,,O,
4,بننے,بن,VERB,VM,,O,
5,سے,سے,ADP,PSP,,O,
6,18,18,NUM,QC,,NETI,B
7,سال,سال,NOUN,NN,,NETI,I
8,قبل,قبل,ADP,NST,,O,
9,تک,تک,ADP,PSP,,O,
10,دریائے,دریائے,PROPN,NNPC,,NEL,B
11,سندھ,سندھ,PROPN,NNP,,NEL,I
12,کا,کا,ADP,PSP,,O,
13,کم,کم,ADJ,JJ,,O,
14,سے,سے,PART,RP,,O,
15,کم,کم,ADJ,JJ,,O,
16,اندازوں,انداز,NOUN,NN,,O,
17,کے,کے,ADP,PSP,,O,
18,مطابق,مطابق,ADP,PSP,,O,
19,38,38,NUM,QCC,,NEM,B
20,ایم,ایم,PROPN,NNPC,,NEM,I
21,اے,اے,PROPN,NNPC,,NEM,I
22,ایف,ایف,PROPN,NNPC,,NEM,I
23,پانی,پانی,PROPN,NNP,,O,
24,سمندر,سمندر,NOUN,NN,,O,
25,میں,میں,ADP,PSP,,O,
26,جاتا,جاتا,VERB,VM,,O,
27,تھا,تھا,AUX,VAUX,,O,
1,جبکہ,جبکہ,CCONJ,CC,,O,
2,ماہرین,ماہر,NOUN,NN,,O,
3,کے,کے,ADP,PSP,,O,
4,مطابق,مطابق,ADP,PSP,,O,
5,10,10,PROPN,NNPC,,NEM,B
6,ایم,ایم,PROPN,NNPC,,NEM,I
7,اے,اے,PROPN,NNPC,,NEM,I
8,ایف,ایف,PROPN,NNPC,,NEM,I
9,مقدار,مقدار,NOUN,NN,,O,
10,وہ,وہ,PRON,PRP,,O,
11,مقاصد,مقصد,NOUN,NN,,O,
12,حاصل,حاصل,NOUN,NN,,O,
13,کرنے,کر,VERB,VM,,O,
14,کے,کے,ADP,PSP,,O,
15,لئے,لیے,ADP,PSP,,O,
16,کافی,کافی,ADJ,JJ,,O,
17,ہے,ہے,AUX,VM,,O,
18,جن,جو,PRON,PRP,,O,
19,کے,کے,ADP,PSP,,O,
20,لئے,لیے,ADP,PSP,,O,
21,پانی,پانی,NOUN,NNC,,O,
22,سمندر,سمندر,NOUN,NN,,O,
23,میں,میں,ADP,PSP,,O,
24,گرایا,گرا,VERB,VM,,O,
25,جاتا,جا,AUX,VAUX,,O,
26,ہے,ہے,AUX,VAUX,,O,
1,سندھ,سندھ,PROPN,NNP,,NEL,B
2,کا,کا,ADP,PSP,,O,
3,کہنا,کہہ,VERB,VM,,O,
4,ہے,ہے,VERB,VM,,O,
5,کہ,کہ,SCONJ,CC,,O,
6,پانی,پانی,NOUN,NN,,O,
7,کی,کا,ADP,PSP,,O,
8,مناسب,مناسب,ADJ,JJ,,O,
9,مقدار,مقدار,NOUN,NN,,O,
10,سمندر,سمندر,NOUN,NN,,O,
11,میں,میں,ADP,PSP,,O,
12,نہ,نہ,PART,NEG,,O,
13,پھینکی,پھينکی,VERB,VM,,O,
14,گئی,جا,AUX,VAUX,,O,
15,تو,تو,SCONJ,CC,,O,
16,دو,دو,NUM,QC,,NEN,B
17,بڑے,بڑا,ADJ,JJ,,O,
18,نقصانات,نقصان,NOUN,NN,,O,
19,ہوں,ہے,VERB,VM,,O,
20,گے,گا,AUX,VAUX,,O,
1,ایک,ایک,NUM,QC,,NEN,B
2,تو,تو,PART,RP,,O,
3,سمندر,سمندر,NOUN,NN,,O,
4,کا,کا,ADP,PSP,,O,
5,رخ,رخ,NOUN,NN,,O,
6,کراچی,کراچی,PROPN,NNP,,NEL,B
7,کی,کا,ADP,PSP,,O,
8,طرف,طرف,ADP,NST,,O,
9,ہو,ہو,VERB,VM,,O,
10,جائے,جا,AUX,VAUX,,O,
11,گا,گا,AUX,VAUX,,O,
1,دریاے,درياہ,PROPN,NNPC,,NEL,B
2,سندھ,سندھ,PROPN,NNP,,NEL,I
3,کا,کا,ADP,PSP,,O,
4,پانی,پانی,NOUN,NN,,O,
5,سمندر,سمندر,NOUN,NN,,O,
6,میں,میں,ADP,PSP,,O,
7,آ,آ,VERB,VM,,O,
8,کر,کر,AUX,VAUX,,O,
9,اس,یہ,PRON,PRP,,O,
10,کو,کو,ADP,PSP,,O,
11,آگے,اگے,ADP,NST,,O,
12,کی,کا,ADP,PSP,,O,
13,طرف,طرف,ADP,NST,,O,
14,دھکیلتا,دھكيل,NOUN,NN,,O,
15,رہتا,رہ,VERB,VM,,O,
16,ہے,ہے,AUX,VAUX,,O,
1,دوسرا,دوسرا,ADJ,QO,,O,
2,موقف,موقف,NOUN,NN,,O,
3,یہ,یہ,PRON,PRP,,O,
4,ہے,ہے,AUX,VM,,O,
5,کہ,کہ,SCONJ,CC,,O,
6,پانی,پانی,NOUN,NN,,O,
7,کی,کا,ADP,PSP,,O,
8,مناسب,مناسب,ADJ,JJ,,O,
9,مقدار,مقدار,NOUN,NN,,O,
10,سمندر,سمندر,NOUN,NN,,O,
11,میں,میں,ADP,PSP,,O,
12,نہ,نہ,PART,NEG,,O,
13,پھینکی,پھينکی,VERB,VM,,O,
14,گئی,گئی,AUX,VAUX,,O,
15,تو,تو,SCONJ,CC,,O,
16,کروڑوں,کروڑ,NUM,QC,,NEM,B
17,ٹن,ٹن,NOUN,NN,,NEM,I
18,نمکیات,نمكیات,PROPN,NNPC,,O,
19,سندھ,سندھ,PROPN,NNP,,NEL,B
20,میں,میں,ADP,PSP,,O,
21,جمع,جمع,NOUN,NN,,O,
22,ہو,ہو,VERB,VM,,O,
23,کر,کر,AUX,VAUX,,O,
24,اس,یہ,PRON,PRP,,O,
25,کی,کا,ADP,PSP,,O,
26,مٹی,مٹی,NOUN,NN,,O,
27,کو,کو,ADP,PSP,,O,
28,صحرا,صحرا,ADJ,QO,,O,
29,بنا,بنا,VERB,VM,,O,
30,دے,دے,AUX,VAUX,,O,
31,گی,گی,AUX,VAUX,,O,
1,سندھ,سندھ,PROPN,NNP,,NEL,B
2,میں,میں,ADP,PSP,,O,
3,جو,جو,PRON,PRP,,O,
4,زرخیزی,زرخیزی,NOUN,NN,,O,
5,ہے,ہے,AUX,VM,,O,
6,وہ,وہ,PRON,PRP,,O,
7,ختم,ختم,NOUN,NNZ,,O,
8,ہو,ہو,VERB,VM,,O,
9,جائے,جا,AUX,VAUX,,O,
10,گی,گی,AUX,VAUX,,O,
1,سندھ,سندھ,PROPN,NNP,,NEO,B
2,حکومت,حکومت,NOUN,NN,,NEO,I
3,نے,نے,ADP,PSP,,O,
4,اس,یہ,DET,DEM,,O,
5,ضمن,ضمن,NOUN,NN,,O,
6,میں,میں,ADP,PSP,,O,
7,کالا,کالا,ADJ,JJ,,NEL,B
8,باغ,باغ,NOUN,NN,,NEL,I
9,ڈیم,ڈیم,PROPN,NNP,,NEL,I
10,بنانے,بنا,VERB,VM,,O,
11,کی,کا,ADP,PSP,,O,
12,بجائے,بجائے,PART,NEG,,O,
13,سکروو,سكروو,NOUN,NN,,NEL,B
14,میں,میں,ADP,PSP,,O,
15,ایک,ایک,NUM,QC,,NEN,B
16,بڑا,بڑا,ADJ,JJ,,O,
17,ڈیم,ڈيم,NOUN,NN,,O,
18,بنانے,بنا,VERB,VM,,O,
19,کی,کا,ADP,PSP,,O,
20,تجویز,تجویز,NOUN,NN,,O,
21,پیش,پیش,ADJ,JJ,,O,
22,کی,کر,VERB,VM,,O,
23,ہے,ہے,AUX,VAUX,,O,
1,جس,جو,PRON,PRP,,O,
2,میں,میں,ADP,PSP,,O,
3,155,155,NUM,QC,,NEM,B
4,ایم,ایم,PROPN,NNPC,,NEM,I
5,اے,اے,PROPN,NNPC,,NEM,I
6,ایف,ایف,PROPN,NNP,,NEM,I
7,پانی,پانی,NOUN,NN,,O,
8,ذخیرہ,ذخیرہ,NOUN,NN,,O,
9,کرنے,کر,VERB,VM,,O,
10,کی,کا,ADP,PSP,,O,
11,گنجائش,گنجائش,NOUN,NN,,O,
12,ہے,ہے,AUX,VM,,O,
1,لیکن,لیکن,CCONJ,CC,,O,
2,اس,یہ,DET,DEM,,O,
3,منصوبے,منصوبہ,NOUN,NN,,O,
4,پر,پر,ADP,PSP,,O,
5,عملدرآمد,عملدرآمد,NOUN,NN,,O,
6,میں,میں,ADP,PSP,,O,
7,بہت,بہت,DET,QF,,O,
8,تاخیر,تاخیر,NOUN,NN,,O,
9,ہو,ہو,VERB,VM,,O,
10,جائے,جا,AUX,VAUX,,O,
11,گی,گا,AUX,VAUX,,O,
12,اور,اور,CCONJ,CC,,O,
13,وہاں,وہاں,PRON,PRP,,O,
14,پانی,پانی,NOUN,NN,,O,
15,ذخیرہ,ذخیرہ,NOUN,NN,,O,
16,کرنا,کر,VERB,VM,,O,
17,بھی,بھی,PART,RP,,O,
18,ایک,ایک,NUM,QC,,NEN,B
19,مشکل,مشکل,ADJ,JJ,,O,
20,کام,کام,NOUN,NN,,O,
21,ہوگا,ہو,VERB,VM,,O,
1,نیشنل,نیشنل,NOUN,NNC,,O,
2,واٹر,واٹر,NOUN,NNC,,O,
3,ریسورسز,ريسورسٹر,NOUN,NNC,,O,
4,ڈیویلپمنٹ,ڈیويلپمنٹ,NOUN,NNC,,O,
5,پروگرام,پروگرام,NOUN,NN,,O,
6,کے,کا,ADP,PSP,,O,
7,نام,نام,NOUN,NN,,O,
8,سے,سے,ADP,PSP,,O,
9,ایک,ایک,NUM,QC,,NEN,B
10,منصوبہ,منصوبہ,NOUN,NN,,O,
11,1995ء,1995ء,NOUN,NN,,NETI,B
12,میں,میں,ADP,PSP,,O,
13,بھی,بھی,PART,RP,,O,
14,ترتیب,ترتیب,NOUN,NN,,O,
15,دیا,دے,VERB,VM,,O,
16,گیا,جا,AUX,VAUX,,O,
17,تھا,تھا,AUX,VAUX,,O,
1,562,562,NUM,QC,,NEN,B
2,ارب,ارب,NUM,QC,,NEN,I
3,روپے,روپہ,NOUN,NN,,O,
4,کے,کا,ADP,PSP,,O,
5,اس,یہ,DET,DEM,,O,
6,پیکیج,پکیج,NOUN,NN,,O,
7,کے,کے,ADP,PSP,,O,
8,تحت,تحت,ADP,PSP,,O,
9,25,25,NUM,QC,,NEN,B
10,ریماڈلنگ,ريماڈلنگ,NOUN,NN,,O,
11,اور,اور,CCONJ,CC,,O,
12,نئی,نیا,ADJ,JJ,,O,
13,سکیمیں,سكیم,NOUN,NN,,O,
14,تجویز,تجویز,NOUN,NN,,O,
15,کی,کر,VERB,VM,,O,
16,گئی,جا,AUX,VAUX,,O,
17,تھیں,تھا,AUX,VAUX,,O,
1,اس,یہ,DET,DEM,,O,
2,منصوبے,منصوبہ,NOUN,NN,,O,
3,سے,سے,ADP,PSP,,O,
4,84,84,NUM,QC,,NEM,B
5,لاکھ,لاکھ,NUM,QC,,NEM,I
6,ایکڑ,ایکڑ,NOUN,NN,,NEM,I
7,کو,کو,ADP,PSP,,O,
8,زیادہ,زیادہ,ADJ,JJ,,O,
9,اور,اور,CCONJ,CC,,O,
10,مزید,مزید,ADJ,JJ,,O,
11,45,45,NUM,QCC,,NEM,B
12,لاکھ,لاکھ,NUM,QC,,NEM,I
13,ایکڑ,ایکڑ,NOUN,NN,,NEM,I
14,کو,کو,ADP,PSP,,O,
15,کم,کم,ADJ,JJ,,O,
16,فائدہ,فائدہ,NOUN,NN,,O,
17,ضرور,ضرور,ADJ,JJ,,O,
18,پہنچتا,پہنچ,VERB,VM,,O,
1,اس,یہ,DET,DEM,,O,
2,منصوبے,منصوبہ,NOUN,NN,,O,
3,میں,میں,ADP,PSP,,O,
4,تین,تین,NUM,QC,,NEN,B
5,کئی,کئی,DET,QF,,O,
6,مقاصد,مقصد,NOUN,NN,,O,
7,والے,والا,ADP,PSP,,O,
8,ذخائر,ذخئرہ,NOUN,NN,,O,
9,کی,کا,ADP,PSP,,O,
10,تعمیر,تعمیر,NOUN,NN,,O,
11,بھی,بھی,PART,RP,,O,
12,تجویز,تجویز,NOUN,NN,,O,
13,کی,کر,VERB,VM,,O,
14,گئی,جا,AUX,VAUX,,O,
15,تھی,تھا,AUX,VAUX,,O,
1,جن,جو,PRON,PRP,,O,
2,میں,میں,ADP,PSP,,O,
3,کالا,کالا,ADJ,JJ,,NEL,B
4,باغ,باغ,PROPN,NNPC,,NEL,I
5,ڈیم,ڈیم,PROPN,NNP,,NEL,I
6,اور,اور,CCONJ,CC,,O,
7,بھاشا,بھاشا,PROPN,NNPC,,NEL,B
8,ڈیم,ڈیم,PROPN,NNP,,NEL,I
9,شامل,شامل,ADJ,JJ,,O,
10,تھے,تھا,VERB,VM,,O,
1,ان,یہ,DET,DEM,,O,
2,تین,تین,NUM,QC,,NEN,B
3,ذخائر,ذخئرہ,NOUN,NN,,O,
4,سے,سے,ADP,PSP,,O,
5,مزید,مزید,ADJ,JJ,,O,
6,123,123,NUM,QC,,NEM,B
7,ایم,ایم,PROPN,NNPC,,NEM,I
8,اے,اے,PROPN,NNPC,,NEM,I
9,ایف,ایف,PROPN,NNPC,,NEM,I
10,پانی,پانی,NOUN,NN,,O,
11,بھی,بھی,PART,RP,,O,
12,ملتا,مل,VERB,VM,,O,
13,اور,اور,CCONJ,CC,,O,
14,6400,6400,NUM,QC,,NEM,B
15,میگاواٹ,ميگاواٹ,ADJ,JJ,,NEM,I
16,بجلی,بجلی,NOUN,NN,,O,
17,کی,کا,ADP,PSP,,O,
18,پیداوار,پیداوار,NOUN,NN,,O,
19,بھی,بھی,PART,RP,,O,
20,حاصل,حاصل,NOUN,NN,,O,
21,ہوتی,ہو,VERB,VM,,O,
1,عالمی,عالمی,ADJ,JJ,,O,
2,ماہرین,ماہر,NOUN,NN,,O,
3,کا,کا,ADP,PSP,,O,
4,کہنا,کہہ,VERB,VM,,O,
5,ہے,ہے,VERB,VM,,O,
6,کہ,کہ,SCONJ,CC,,O,
7,دریائے,دریائے,PROPN,NNPC,,NEL,B
8,سندھ,سندھ,PROPN,NNP,,NEL,I
9,کے,کا,ADP,PSP,,O,
10,نظام,نظام,NOUN,NN,,O,
11,میں,میں,ADP,PSP,,O,
12,30,30,NUM,QCC,,NEM,B
13,ہزار,ہزار,NUM,QC,,NEM,I
14,میگاواٹ,ميگاواٹ,NOUN,NN,,NEM,I
15,بجلی,بجلی,NOUN,NN,,O,
16,پیدا,پیدا,ADJ,JJ,,O,
17,کرنے,کر,VERB,VM,,O,
18,کی,کا,ADP,PSP,,O,
19,صلاحیت,صلاحیت,NOUN,NN,,O,
20,موجود,موجود,ADJ,JJ,,O,
21,ہے,ہے,VERB,VM,,O,
1,اس,یہ,DET,DEM,,O,
2,منصوبے,منصوبہ,NOUN,NN,,O,
3,کے,کے,ADP,PSP,,O,
4,تحت,تحت,ADP,PSP,,O,
5,قومی,قومی,ADJ,JJ,,O,
6,منصوبوں,منصوب,NOUN,NN,,O,
7,پر,پر,ADP,PSP,,O,
8,419,419,NUM,QC,,NEN,B
9,ارب,ارب,NUM,QC,,NEN,I
10,روپے,روپہ,NOUN,NN,,O,
11,اور,اور,CCONJ,CC,,O,
12,صوبائی,صوبائی,NOUN,NNC,,O,
13,منصوبوں,منصوب,NOUN,NN,,O,
14,پر,پر,ADP,PSP,,O,
15,143,143,NUM,QC,,NEN,B
16,ارب,ارب,NUM,QC,,NEN,I
17,روپے,روپ,NOUN,NN,,O,
18,خرچ,خرچ,NOUN,NN,,O,
19,ہونا,ہو,VERB,VM,,O,
20,تھے,تھا,AUX,VAUX,,O,
1,ان,یہ,PRON,PRP,,O,
2,کے,کا,ADP,PSP,,O,
3,ذریعے,ذریعہ,ADP,PSP,,O,
4,صوبہ,صوبہ,NOUN,NNC,,NEL,B
5,سرحد,سرحد,NOUN,NN,,NEL,I
6,میں,میں,ADP,PSP,,O,
7,پانچ,پانچ,NUM,QC,,NEN,B
8,پراجیکٹ,پراجیکٹ,NOUN,NN,,O,
9,کے,کا,ADP,PSP,,O,
10,ذریعے,ذریعہ,ADP,PSP,,O,
11,10,10,NUM,QCC,,NEM,B
12,لاکھ,لاکھ,NUM,QC,,NEM,I
13,ایکڑ,ایکڑ,NOUN,NN,,NEM,I
14,رقبے,رقبہ,NOUN,NN,,O,
15,کو,کو,ADP,PSP,,O,
16,مزید,مزید,ADJ,JJ,,O,
17,303,303,NUM,QC,,NEM,B
18,ایم,ایم,PROPN,NNPC,,NEM,I
19,اے,اے,PROPN,NNPC,,NEM,I
20,ایف,ایف,PROPN,NNPC,,NEM,I
21,پانی,پانی,PROPN,NNPC,,O,
22,مہیا,مہیا,PROPN,NNPC,,O,
23,کرنا,کر,PROPN,NNP,,O,
24,مقصود,مقصود,ADJ,JJ,,O,
25,تھا,تھا,AUX,VM,,O,
1,ان,یہ,PRON,PRP,,O,
2,پر,پر,ADP,PSP,,O,
3,لاگت,لاگت,NOUN,NN,,O,
4,کا,کا,ADP,PSP,,O,
5,تخمینہ,تخمینہ,NOUN,NN,,O,
6,31,َِ,NUM,QC,,NEN,B
7,ارب,ارب,NUM,QC,,NEN,I
8,روپے,روپ,NOUN,NN,,O,
9,لگایا,لگا,VERB,VM,,O,
10,گیا,جا,AUX,VAUX,,O,
11,تھا,تھا,AUX,VAUX,,O,
1,پنجاب,پنجاب,PROPN,NNP,,NEL,B
2,کے,کے,ADP,PSP,,O,
3,لئے,لیے,ADP,PSP,,O,
4,بھی,بھی,PART,RP,,O,
5,پانچ,پانچ,NUM,QC,,NEN,B
6,سکیمیں,سكیم,NOUN,NN,,O,
7,ہی,بھی,PART,RP,,O,
8,تجویز,تجویز,NOUN,NN,,O,
9,کی,کر,VERB,VM,,O,
10,گئی,جا,AUX,VAUX,,O,
11,تھیں,تھا,AUX,VAUX,,O,
1,جن,جو,PRON,PRP,,O,
2,سے,سے,ADP,PSP,,O,
3,724,724,NUM,QC,,NEM,B
4,ایم,ایم,PROPN,NNPC,,NEM,I
5,اے,اے,PROPN,NNPC,,NEM,I
6,ایف,ایف,PROPN,NNPC,,NEM,I
7,پانی,پانی,PROPN,NNP,,O,
8,میسر,میسر,ADP,PSP,,O,
9,آتا,آ,VERB,VM,,O,
1,اسی,یہ,DET,DEM,,O,
2,طرح,طرح,NOUN,NN,,O,
3,2940,2940,NUM,QC,,NEN,B
4,ارب,ارب,NUM,QC,,NEN,I
5,روپے,روپ,NOUN,NN,,O,
6,خرچ,خرچ,NOUN,NN,,O,
7,کر,کر,VERB,VM,,O,
8,کے,کر,AUX,VAUX,,O,
9,مزید,مزید,ADV,INTF,,O,
10,4840,4840,NUM,QC,,NEM,B
11,ایکڑ,ایکڑ,NOUN,NN,,NEM,I
12,اراضی,اراضی,NOUN,NN,,O,
13,کو,کو,ADP,PSP,,O,
14,سیراب,سيراب,NOUN,NN,,O,
15,کرنے,کر,VERB,VM,,O,
16,میں,میں,ADP,PSP,,O,
17,مدد,مدد,NOUN,NN,,O,
18,ملتی,مل,VERB,VM,,O,
1,اس,یہ,DET,DEM,,O,
2,نیشنل,نیشنل,ADJ,JJ,,O,
3,پروگرام,پروگرام,NOUN,NN,,O,
